date,country,SiteName,Technology,updatedby,updatetime,Volume
2025-02-21 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5435.0
2025-02-22 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6659.0
2025-02-24 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5217.0
2025-01-27 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6249.0
2025-01-26 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6464.0
2025-01-25 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4228.0
2025-01-10 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6281.0
2024-12-29 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6826.0
2024-12-30 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5207.0
2024-12-31 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5766.0
2025-01-01 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4844.0
2025-01-02 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5063.0
2025-01-03 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4145.0
2025-01-04 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6390.0
2025-01-05 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6599.0
2025-01-06 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6488.0
2025-01-07 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3206.0
2025-01-08 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3088.0
2025-01-09 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4882.0
2025-01-11 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4357.0
2025-01-24 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3631.0
2025-01-12 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4023.0
2025-01-13 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5372.0
2025-01-14 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6409.0
2025-01-15 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3701.0
2025-01-16 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5756.0
2025-01-17 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6774.0
2025-01-18 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6713.0
2025-01-19 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6050.0
2025-01-20 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5498.0
2025-01-21 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5888.0
2025-01-22 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6902.0
2025-01-23 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6104.0
2025-02-25 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4075.0
2025-02-26 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4171.0
2025-02-27 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3434.0
2025-04-12 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3804.0
2025-03-31 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6225.0
2025-04-01 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3921.0
2025-04-02 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4094.0
2025-04-03 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3362.0
2025-04-04 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5684.0
2025-04-05 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4224.0
2025-04-06 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3433.0
2025-04-07 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6260.0
2025-04-08 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3231.0
2025-04-09 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6362.0
2025-04-10 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5917.0
2025-04-11 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3156.0
2025-04-13 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6924.0
2025-03-29 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5135.0
2025-04-14 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6785.0
2025-04-15 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6383.0
2025-04-16 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3488.0
2025-04-17 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5869.0
2025-04-18 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4228.0
2025-04-19 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4995.0
2025-04-20 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5454.0
2025-04-21 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3839.0
2025-04-22 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4461.0
2025-04-23 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4075.0
2025-04-24 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6821.0
2024-08-30 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4836.0
2025-03-30 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4102.0
2025-03-28 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3859.0
2025-02-28 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3728.0
2025-03-13 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5000.0
2025-03-01 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3406.0
2025-03-02 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4188.0
2025-03-03 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5829.0
2025-03-04 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5385.0
2025-03-05 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3274.0
2025-03-06 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5141.0
2025-03-07 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5811.0
2025-03-08 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4294.0
2025-03-09 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3367.0
2025-03-10 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6754.0
2025-03-11 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5317.0
2025-03-12 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3816.0
2025-03-14 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6910.0
2025-03-27 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3246.0
2025-03-15 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5733.0
2025-03-16 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4588.0
2025-03-17 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5673.0
2025-03-18 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6543.0
2025-03-19 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5863.0
2025-03-20 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5260.0
2025-03-21 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5638.0
2025-03-22 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3375.0
2025-03-23 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4295.0
2025-03-24 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3327.0
2025-03-25 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6691.0
2025-03-26 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6130.0
2024-12-28 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6930.0
2025-02-23 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3365.0
2024-12-26 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5865.0
2024-10-29 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3061.0
2024-10-01 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6276.0
2024-10-02 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4121.0
2024-10-03 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4397.0
2024-10-04 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6487.0
2024-10-05 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4725.0
2024-10-06 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4181.0
2024-10-07 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4645.0
2024-10-08 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4367.0
2024-10-09 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6777.0
2024-10-10 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5555.0
2024-10-11 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6466.0
2024-10-12 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5051.0
2024-10-13 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5059.0
2024-10-14 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3919.0
2024-10-15 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6583.0
2024-10-16 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6107.0
2024-10-17 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6973.0
2024-10-18 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5725.0
2024-10-19 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5786.0
2024-10-20 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5742.0
2024-10-21 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,0.0
2024-10-22 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,0.0
2024-10-23 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,0.0
2024-10-24 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,0.0
2024-10-25 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,0.0
2024-10-26 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,0.0
2024-10-27 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6065.0
2024-09-30 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4286.0
2024-09-29 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4755.0
2024-09-28 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4292.0
2024-09-13 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3211.0
2024-09-01 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4311.0
2024-09-02 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5578.0
2024-09-03 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4211.0
2024-09-04 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6833.0
2024-09-05 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3474.0
2024-09-06 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3116.0
2024-09-07 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3616.0
2024-09-08 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5818.0
2024-09-09 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6922.0
2024-09-10 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3541.0
2024-09-11 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3110.0
2024-09-12 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4097.0
2024-09-14 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4205.0
2024-09-27 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4870.0
2024-09-15 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4452.0
2024-09-16 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6455.0
2024-09-17 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6440.0
2024-09-18 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5438.0
2024-09-19 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5086.0
2024-09-20 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6153.0
2024-09-21 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3985.0
2024-09-22 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5041.0
2024-09-23 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5853.0
2024-09-24 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5700.0
2024-09-25 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4808.0
2024-09-26 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6085.0
2024-10-28 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5745.0
2024-08-31 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5336.0
2024-10-30 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4387.0
2024-12-12 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5805.0
2024-11-29 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5529.0
2024-11-30 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6138.0
2024-12-01 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6985.0
2024-12-02 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5134.0
2024-12-03 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4846.0
2024-12-04 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4081.0
2024-12-05 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3861.0
2024-12-06 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3792.0
2024-12-07 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5016.0
2024-12-08 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3659.0
2024-12-09 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5249.0
2024-12-10 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6813.0
2024-12-13 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4020.0
2024-11-27 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6361.0
2024-12-14 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3527.0
2024-12-15 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5902.0
2024-12-16 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5125.0
2024-12-17 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4628.0
2024-12-18 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4737.0
2024-12-19 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5259.0
2024-12-20 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3158.0
2024-12-21 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3087.0
2024-12-22 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6621.0
2024-12-23 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3138.0
2024-12-24 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5513.0
2024-12-25 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4101.0
2024-11-28 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3201.0
2024-12-11 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5046.0
2024-11-26 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3377.0
2024-11-12 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6684.0
2024-11-25 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3817.0
2024-10-31 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5929.0
2024-11-01 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6942.0
2024-11-02 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5356.0
2024-11-03 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3108.0
2024-11-04 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6518.0
2024-11-05 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5648.0
2024-11-06 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3198.0
2024-11-08 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3115.0
2024-11-09 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5008.0
2024-11-10 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6502.0
2024-11-11 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3251.0
2024-11-07 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3469.0
2024-11-13 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5930.0
2024-11-18 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5778.0
2024-11-23 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5386.0
2024-11-22 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6828.0
2024-11-21 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3256.0
2024-11-20 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,3191.0
2024-11-19 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4014.0
2024-11-24 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4724.0
2024-11-17 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,6077.0
2024-11-16 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,5939.0
2024-11-15 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4914.0
2024-11-14 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:15:29.739945,4123.0
2024-01-09 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,8133.0
2024-01-14 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,5970.0
2024-01-13 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,8647.0
2024-01-12 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,6145.0
2024-01-11 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,7648.0
2024-01-10 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,5684.0
2024-01-07 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,8512.0
2024-01-08 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,5353.0
2024-01-15 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,7241.0
2024-01-06 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,7311.0
2024-01-05 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,5204.0
2024-01-04 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,6347.0
2024-01-03 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,8626.0
2024-01-30 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,7735.0
2024-01-16 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,7668.0
2024-01-17 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,8832.0
2024-01-18 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,6995.0
2024-01-19 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,5902.0
2024-01-20 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,5189.0
2024-01-21 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,7275.0
2024-01-22 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,6120.0
2024-01-23 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,8827.0
2024-01-24 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,7415.0
2024-01-25 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,8381.0
2024-01-26 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,8033.0
2024-01-27 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,5074.0
2024-01-28 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,5886.0
2024-01-31 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,7132.0
2024-01-29 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,8424.0
2024-02-02 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,8796.0
2024-02-28 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,5862.0
2024-02-01 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,5181.0
2024-03-01 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,5822.0
2024-02-03 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,5932.0
2024-02-04 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,5557.0
2024-02-05 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,8944.0
2024-02-06 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,6221.0
2024-02-07 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,6259.0
2024-02-08 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,8230.0
2024-02-09 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,6748.0
2024-02-10 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,5158.0
2024-02-11 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,8955.0
2024-02-12 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,6260.0
2024-02-13 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2025-06-05 16:15:29.713825,6224.0
